".colorLevels",".ci",".y",".sids",".axisIndex","js0.Test Condition","js0.Supergroup",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
3,4,145.46826654592107,54739,0,"T01","Sgroup2",8,-1197865617,1,3,1,0,32767,12342,65535
3,4,160.4558146554977,50835,0,"T01","Sgroup2",8,-1197865617,2,3,1,0,54612,14096,65535
5,5,203.35069051392347,50838,0,"T02","Sgroup2",8,-1197865617,0,3,1,0,10922,19116,65535
5,5,214.3762734887933,54742,0,"T02","Sgroup2",8,-1197865617,1,3,1,0,32767,20406,65535
5,5,312.32359821900235,20950,0,"T02","Sgroup2",8,-1197865617,2,3,1,0,54612,31868,65535
3,4,1.1018036374613236,20955,0,"T01","Sgroup2",9,-1197865617,0,3,1,0,10922,8,0
3,4,3145.2168563518917,54747,0,"T01","Sgroup2",9,-1197865617,1,3,1,0,32767,22902,0
3,4,3683.1128883420483,50843,0,"T01","Sgroup2",9,-1197865617,2,3,1,0,54612,26818,0
5,5,3977.883728083667,54750,0,"T02","Sgroup2",9,-1197865617,0,3,1,0,10922,28965,0
5,5,4685.4506305752075,50846,0,"T02","Sgroup2",9,-1197865617,1,3,1,0,32767,34117,0
5,5,6332.328514303291,20958,0,"T02","Sgroup2",9,-1197865617,2,3,1,0,54612,46109,0
3,4,-28.458229567579806,20977,0,"T01","Sgroup2",10,-1197865617,0,3,1,0,10922,3601,12482
3,4,-20.330541091238395,54769,0,"T01","Sgroup2",10,-1197865617,1,3,1,0,32767,6138,12482
3,4,-5.675043392951475,50865,0,"T01","Sgroup2",10,-1197865617,2,3,1,0,54612,10711,12482
5,5,34.71436118028828,50868,0,"T02","Sgroup2",10,-1197865617,0,3,1,0,10922,23315,12482
5,5,48.66802505471286,54772,0,"T02","Sgroup2",10,-1197865617,1,3,1,0,32767,27670,12482
5,5,75.61693457097579,20980,0,"T02","Sgroup2",10,-1197865617,2,3,1,0,54612,36080,12482
3,4,15.040374311372725,20979,0,"T01","Sgroup2",11,-1197865617,0,3,1,0,10922,2053,0
3,4,152.7130027922421,54771,0,"T01","Sgroup2",11,-1197865617,1,3,1,0,32767,20849,0
3,4,175.30752396045582,50867,0,"T01","Sgroup2",11,-1197865617,2,3,1,0,54612,23934,0
5,5,187.84242698664252,54774,0,"T02","Sgroup2",11,-1197865617,0,3,1,0,10922,25645,0
5,5,201.03388423515204,50870,0,"T02","Sgroup2",11,-1197865617,1,3,1,0,32767,27446,0
5,5,256.4938495207909,20982,0,"T02","Sgroup2",11,-1197865617,2,3,1,0,54612,35018,0
0,0,76.2282091917591,17592,0,"Control","Sgroup1",12,2081445078,0,6,1,0,5461,40950,11564
0,0,81.72968077880914,20989,0,"Control","Sgroup1",12,2081445078,1,6,1,0,16384,43071,11564
0,0,105.05622217191156,54781,0,"Control","Sgroup1",12,2081445078,2,6,1,0,27306,52063,11564
0,0,121.93796694589088,50877,0,"Control","Sgroup1",12,2081445078,3,6,1,0,38228,58571,11564
0,0,134.82756018413704,1464,0,"Control","Sgroup1",12,2081445078,4,6,1,0,49151,63540,11564
0,0,136.14821522903932,5368,0,"Control","Sgroup1",12,2081445078,5,6,1,0,60073,64049,11564
2,1,21.243679722285112,5369,0,"T01","Sgroup1",12,11286501,0,3,1,0,10922,19754,11564
2,1,60.68221266319524,17593,0,"T01","Sgroup1",12,11286501,1,3,1,0,32767,34957,11564
2,1,83.20881442909969,1465,0,"T01","Sgroup1",12,11286501,2,3,1,0,54612,43641,11564
0,0,-36.00482982416421,17594,0,"Control","Sgroup1",13,2081445078,0,6,1,0,5461,5358,26809
0,0,11.719870198475586,20991,0,"Control","Sgroup1",13,2081445078,1,6,1,0,16384,33791,26809
0,0,16.081805146781374,5370,0,"Control","Sgroup1",13,2081445078,2,6,1,0,27306,36390,26809
0,0,29.552486604784544,54783,0,"Control","Sgroup1",13,2081445078,3,6,1,0,38228,44415,26809
0,0,36.86514225341483,1466,0,"Control","Sgroup1",13,2081445078,4,6,1,0,49151,48772,26809
0,0,60.04075164138556,50879,0,"Control","Sgroup1",13,2081445078,5,6,1,0,60073,62579,26809
2,1,-25.703720473926495,5371,0,"T01","Sgroup1",13,11286501,0,3,1,0,10922,11496,26809
2,1,-11.82552260206777,17595,0,"T01","Sgroup1",13,11286501,1,3,1,0,32767,19764,26809
2,1,-3.7733001282922043,1467,0,"T01","Sgroup1",13,11286501,2,3,1,0,54612,24561,26809
4,2,47.46811561391593,17596,0,"T02","Sgroup1",12,11286501,0,3,1,0,10922,29863,11564
4,2,96.72477548864236,1468,0,"T02","Sgroup1",12,11286501,1,3,1,0,32767,48851,11564
4,2,97.49452871481398,5372,0,"T02","Sgroup1",12,11286501,2,3,1,0,54612,49148,11564
1,3,51.814957361708544,17597,0,"Control","Sgroup2",12,-571668846,0,6,1,0,5461,31539,11564
1,3,52.2752999773602,5373,0,"Control","Sgroup2",12,-571668846,1,6,1,0,16384,31716,11564
1,3,53.814806429703424,54776,0,"Control","Sgroup2",12,-571668846,2,6,1,0,27306,32310,11564
1,3,55.15810127537545,50872,0,"Control","Sgroup2",12,-571668846,3,6,1,0,38228,32827,11564
1,3,60.49354765678062,20984,0,"Control","Sgroup2",12,-571668846,4,6,1,0,49151,34884,11564
1,3,77.61678363897065,1469,0,"Control","Sgroup2",12,-571668846,5,6,1,0,60073,41485,11564
4,2,-40.07244736246321,5374,0,"T02","Sgroup1",13,11286501,0,3,1,0,10922,2935,26809
4,2,-2.716776092370387,17598,0,"T02","Sgroup1",13,11286501,1,3,1,0,32767,25190,26809
4,2,8.308806882499434,1470,0,"T02","Sgroup1",13,11286501,2,3,1,0,54612,31759,26809
1,3,-33.58237114180062,50874,0,"Control","Sgroup2",13,-571668846,0,6,1,0,5461,6802,26809
1,3,-4.7920911629311,54778,0,"Control","Sgroup2",13,-571668846,1,6,1,0,16384,23954,26809
1,3,-4.120443740095087,20986,0,"Control","Sgroup2",13,-571668846,2,6,1,0,27306,24354,26809
1,3,-2.754509093653309,5375,0,"Control","Sgroup2",13,-571668846,3,6,1,0,38228,25168,26809
1,3,0.6339144215530903,17599,0,"Control","Sgroup2",13,-571668846,4,6,1,0,49151,27187,26809
1,3,12.044374009508717,1471,0,"Control","Sgroup2",13,-571668846,5,6,1,0,60073,33984,26809
0,0,77.87336804769451,17936,0,"Control","Sgroup1",14,2081445078,0,6,1,0,5461,35112,11915
0,0,101.72817145875783,54869,0,"Control","Sgroup1",14,2081445078,1,6,1,0,16384,42218,11915
0,0,148.3057882423968,21333,0,"Control","Sgroup1",14,2081445078,2,6,1,0,27306,56092,11915
0,0,149.50569768319372,5712,0,"Control","Sgroup1",14,2081445078,3,6,1,0,38228,56450,11915
0,0,158.7578295977662,51221,0,"Control","Sgroup1",14,2081445078,4,6,1,0,49151,59206,11915
0,0,177.5941438382009,1808,0,"Control","Sgroup1",14,2081445078,5,6,1,0,60073,64817,11915
2,1,-33.318240132820165,5713,0,"T01","Sgroup1",14,11286501,0,3,1,0,10922,1990,11915
2,1,78.7487736774583,17937,0,"T01","Sgroup1",14,11286501,1,3,1,0,32767,35373,11915
2,1,84.67285487887708,1809,0,"T01","Sgroup1",14,11286501,2,3,1,0,54612,37137,11915
0,0,103.36578371443666,54871,0,"Control","Sgroup1",15,2081445078,0,6,1,0,5461,29738,10922
0,0,160.66711946268205,17938,0,"Control","Sgroup1",15,2081445078,1,6,1,0,16384,40169,10922
0,0,188.7631122179458,5714,0,"Control","Sgroup1",15,2081445078,2,6,1,0,27306,45284,10922
0,0,203.53935552033812,51223,0,"Control","Sgroup1",15,2081445078,3,6,1,0,38228,47974,10922
0,0,258.25975398083165,1810,0,"Control","Sgroup1",15,2081445078,4,6,1,0,49151,57935,10922
0,0,280.1901743264659,21335,0,"Control","Sgroup1",15,2081445078,5,6,1,0,60073,61927,10922
2,1,-18.904233642743947,5715,0,"T01","Sgroup1",15,11286501,0,3,1,0,10922,7481,10922
2,1,73.72273790657309,17939,0,"T01","Sgroup1",15,11286501,1,3,1,0,32767,24342,10922
2,1,119.30420345634292,1811,0,"T01","Sgroup1",15,11286501,2,3,1,0,54612,32640,10922
4,2,45.27205493924987,5716,0,"T02","Sgroup1",14,11286501,0,3,1,0,10922,25400,11915
4,2,61.731190098860466,17940,0,"T02","Sgroup1",14,11286501,1,3,1,0,32767,30303,11915
4,2,92.27228133725757,1812,0,"T02","Sgroup1",14,11286501,2,3,1,0,54612,39401,11915
1,3,76.10746358765377,54864,0,"Control","Sgroup2",14,-571668846,0,6,1,0,5461,34586,11915
1,3,87.80469398535959,21328,0,"Control","Sgroup2",14,-571668846,1,6,1,0,16384,38070,11915
1,3,88.25749000075466,51216,0,"Control","Sgroup2",14,-571668846,2,6,1,0,27306,38205,11915
1,3,90.52147007772999,1813,0,"Control","Sgroup2",14,-571668846,3,6,1,0,38228,38879,11915
1,3,116.68553316730812,17941,0,"Control","Sgroup2",14,-571668846,4,6,1,0,49151,46673,11915
1,3,122.52660176590446,5717,0,"Control","Sgroup2",14,-571668846,5,6,1,0,60073,48413,11915
4,2,108.4220058863482,1814,0,"T02","Sgroup1",15,11286501,0,3,1,0,10922,30659,10922
4,2,133.95215455437327,17942,0,"T02","Sgroup1",15,11286501,1,3,1,0,32767,35306,10922
4,2,150.00377330012827,5718,0,"T02","Sgroup1",15,11286501,2,3,1,0,54612,38228,10922
1,3,45.24941513848012,54866,0,"Control","Sgroup2",15,-571668846,0,6,1,0,5461,19159,10922
1,3,66.76477247000227,1815,0,"Control","Sgroup2",15,-571668846,1,6,1,0,16384,23076,10922
1,3,79.2845822956758,51218,0,"Control","Sgroup2",15,-571668846,2,6,1,0,27306,25355,10922
1,3,130.9410610519961,17943,0,"Control","Sgroup2",15,-571668846,3,6,1,0,38228,34758,10922
1,3,144.8720851256509,5719,0,"Control","Sgroup2",15,-571668846,4,6,1,0,49151,37294,10922
1,3,147.21153120519205,21330,0,"Control","Sgroup2",15,-571668846,5,6,1,0,60073,37720,10922
3,4,-25.394309863406534,20985,0,"T01","Sgroup2",12,-1197865617,0,3,1,0,10922,1775,11564
3,4,29.4770206022187,50873,0,"T01","Sgroup2",12,-1197865617,1,3,1,0,32767,22928,11564
3,4,42.193042034563426,54777,0,"T01","Sgroup2",12,-1197865617,2,3,1,0,54612,27829,11564
5,5,19.95321107840918,50876,0,"T02","Sgroup2",12,-1197865617,0,3,1,0,10922,19256,11564
5,5,47.166251603652555,20988,0,"T02","Sgroup2",12,-1197865617,1,3,1,0,32767,29747,11564
5,5,47.7247000226398,54780,0,"T02","Sgroup2",12,-1197865617,2,3,1,0,54612,29962,11564
3,4,-27.54509093653309,20987,0,"T01","Sgroup2",13,-1197865617,0,3,1,0,10922,10399,26809
3,4,-21.477624330239227,50875,0,"T01","Sgroup2",13,-1197865617,1,3,1,0,32767,14013,26809
3,4,2.1507810731265566,54779,0,"T01","Sgroup2",13,-1197865617,2,3,1,0,54612,28090,26809
5,5,-24.035921817221343,20990,0,"T02","Sgroup2",13,-1197865617,0,3,1,0,10922,12489,26809
5,5,-11.523658591804391,50878,0,"T02","Sgroup2",13,-1197865617,1,3,1,0,32767,19943,26809
5,5,-7.32774884914346,54782,0,"T02","Sgroup2",13,-1197865617,2,3,1,0,54612,22443,26809
3,4,-16.53460116217644,21329,0,"T01","Sgroup2",14,-1197865617,0,3,1,0,10922,6989,11915
3,4,25.930118481624024,54865,0,"T01","Sgroup2",14,-1197865617,1,3,1,0,32767,19639,11915
3,4,48.45672024752849,51217,0,"T01","Sgroup2",14,-1197865617,2,3,1,0,54612,26349,11915
5,5,43.92121349332126,54868,0,"T02","Sgroup2",14,-1197865617,0,3,1,0,10922,24998,11915
5,5,58.86348200135839,21332,0,"T02","Sgroup2",14,-1197865617,1,3,1,0,32767,29449,11915
5,5,70.22866198777452,51220,0,"T02","Sgroup2",14,-1197865617,2,3,1,0,54612,32835,11915
3,4,-49.920760697305866,21331,0,"T01","Sgroup2",15,-1197865617,0,3,1,0,10922,1834,10922
3,4,25.167911855709,54867,0,"T01","Sgroup2",15,-1197865617,1,3,1,0,32767,15503,10922
3,4,57.24850954644932,51219,0,"T01","Sgroup2",15,-1197865617,2,3,1,0,54612,21343,10922
5,5,42.313787638668785,54870,0,"T02","Sgroup2",15,-1197865617,0,3,1,0,10922,18625,10922
5,5,63.63293336351974,51222,0,"T02","Sgroup2",15,-1197865617,1,3,1,0,32767,22506,10922
5,5,125.49241566674215,21334,0,"T02","Sgroup2",15,-1197865617,2,3,1,0,54612,33766,10922
0,0,72.93034487963172,1816,0,"Control","Sgroup1",16,2081445078,0,6,1,0,5461,23267,65535
0,0,82.93713681986266,5720,0,"Control","Sgroup1",16,2081445078,1,6,1,0,16384,28124,65535
0,0,85.73692551505546,17944,0,"Control","Sgroup1",16,2081445078,2,6,1,0,27306,29483,65535
0,0,90.121500264131,54877,0,"Control","Sgroup1",16,2081445078,3,6,1,0,38228,31612,65535
0,0,109.32005131688175,21341,0,"Control","Sgroup1",16,2081445078,4,6,1,0,49151,40932,65535
0,0,157.2560561467059,51229,0,"Control","Sgroup1",16,2081445078,5,6,1,0,60073,64201,65535
2,1,28.186551958342765,5721,0,"T01","Sgroup1",16,11286501,0,3,1,0,10922,1546,65535
2,1,51.8828767640178,1817,0,"T01","Sgroup1",16,11286501,1,3,1,0,32767,13049,65535
2,1,53.24881141045958,17945,0,"T01","Sgroup1",16,11286501,2,3,1,0,54612,13713,65535
0,0,722.5945211682136,17946,0,"Control","Sgroup1",17,2081445078,0,6,1,0,5461,44146,65535
0,0,748.3359746434231,21343,0,"Control","Sgroup1",17,2081445078,1,6,1,0,16384,46130,65535
0,0,888.8989510225643,54879,0,"Control","Sgroup1",17,2081445078,2,6,1,0,27306,56968,65535
0,0,937.9292128895931,5722,0,"Control","Sgroup1",17,2081445078,3,6,1,0,38228,60748,65535
0,0,957.6786657610746,51231,0,"Control","Sgroup1",17,2081445078,4,6,1,0,49151,62271,65535
0,0,990.8988000905592,1818,0,"Control","Sgroup1",17,2081445078,5,6,1,0,60073,64832,65535
2,1,361.3085804844917,5723,0,"T01","Sgroup1",17,11286501,0,3,1,0,10922,16291,65535
2,1,638.9781903252585,17947,0,"T01","Sgroup1",17,11286501,1,3,1,0,32767,37699,65535
2,1,768.530676930043,1819,0,"T01","Sgroup1",17,11286501,2,3,1,0,54612,47687,65535
4,2,52.11682137197192,1820,0,"T02","Sgroup1",16,11286501,0,3,1,0,10922,13163,65535
4,2,58.24466078031847,17948,0,"T02","Sgroup1",16,11286501,1,3,1,0,32767,16138,65535
4,2,63.42162855633538,5724,0,"T02","Sgroup1",16,11286501,2,3,1,0,54612,18651,65535
1,3,57.308882348501996,1821,0,"Control","Sgroup2",16,-571668846,0,6,1,0,5461,15683,65535
1,3,71.81344804165724,5725,0,"Control","Sgroup2",16,-571668846,1,6,1,0,16384,22724,65535
1,3,77.46585163383895,54872,0,"Control","Sgroup2",16,-571668846,2,6,1,0,27306,25468,65535
1,3,94.3400498075617,21336,0,"Control","Sgroup2",16,-571668846,3,6,1,0,38228,33660,65535
1,3,100.11319900384876,51224,0,"Control","Sgroup2",16,-571668846,4,6,1,0,49151,36462,65535
1,3,112.0896536110482,17949,0,"Control","Sgroup2",16,-571668846,5,6,1,0,60073,42276,65535
4,2,715.4403441249717,17950,0,"T02","Sgroup1",17,11286501,0,3,1,0,10922,43594,65535
4,2,734.6238019772093,5726,0,"T02","Sgroup1",17,11286501,1,3,1,0,32767,45073,65535
4,2,742.4798128443136,1822,0,"T02","Sgroup1",17,11286501,2,3,1,0,54612,45679,65535
1,3,656.237265112067,51226,0,"Control","Sgroup2",17,-571668846,0,6,1,0,5461,39030,65535
1,3,686.4161195381481,21338,0,"Control","Sgroup2",17,-571668846,1,6,1,0,16384,41357,65535
1,3,686.5066787412271,54874,0,"Control","Sgroup2",17,-571668846,2,6,1,0,27306,41364,65535
1,3,760.4331748547279,1823,0,"Control","Sgroup2",17,-571668846,3,6,1,0,38228,47063,65535
1,3,792.0685231303298,17951,0,"Control","Sgroup2",17,-571668846,4,6,1,0,49151,49502,65535
1,3,818.0061882122104,5727,0,"Control","Sgroup2",17,-571668846,5,6,1,0,60073,51502,65535
0,0,134.44268357105125,54901,0,"Control","Sgroup1",18,2081445078,0,6,1,0,5461,32649,4228
0,0,164.5687117953362,17968,0,"Control","Sgroup1",18,2081445078,1,6,1,0,16384,39017,4228
0,0,244.5324881141046,1840,0,"Control","Sgroup1",18,2081445078,2,6,1,0,27306,55922,4228
0,0,245.4380801448947,5744,0,"Control","Sgroup1",18,2081445078,3,6,1,0,38228,56113,4228
0,0,280.7712625462229,51253,0,"Control","Sgroup1",18,2081445078,4,6,1,0,49151,63583,4228
0,0,287.0198475586748,21365,0,"Control","Sgroup1",18,2081445078,5,6,1,0,60073,64903,4228
2,1,-6.988151837597162,5745,0,"T01","Sgroup1",18,11286501,0,3,1,0,10922,2750,4228
2,1,111.9990944079692,17969,0,"T01","Sgroup1",18,11286501,1,3,1,0,32767,27904,4228
2,1,131.1146328578975,1841,0,"T01","Sgroup1",18,11286501,2,3,1,0,54612,31945,4228
0,0,114.00649007622066,54903,0,"Control","Sgroup1",19,2081445078,0,6,1,0,5461,22076,65535
0,0,132.60131310844466,17970,0,"Control","Sgroup1",19,2081445078,1,6,1,0,16384,28490,65535
0,0,177.23190702588485,5746,0,"Control","Sgroup1",19,2081445078,2,6,1,0,27306,43884,65535
0,0,179.00535808618216,1842,0,"Control","Sgroup1",19,2081445078,3,6,1,0,38228,44495,65535
0,0,216.43649535884086,21367,0,"Control","Sgroup1",19,2081445078,4,6,1,0,49151,57406,65535
0,0,237.18964606444794,51255,0,"Control","Sgroup1",19,2081445078,5,6,1,0,60073,64564,65535
2,1,51.2112293411818,5747,0,"T01","Sgroup1",19,11286501,0,3,1,0,10922,417,65535
2,1,80.04678892159083,17971,0,"T01","Sgroup1",19,11286501,1,3,1,0,32767,10363,65535
2,1,99.3208059769074,1843,0,"T01","Sgroup1",19,11286501,2,3,1,0,54612,17011,65535
4,2,119.39476265942193,1844,0,"T02","Sgroup1",18,11286501,0,3,1,0,10922,29468,4228
4,2,129.65813900837674,17972,0,"T02","Sgroup1",18,11286501,1,3,1,0,32767,31637,4228
4,2,172.0247528488416,5748,0,"T02","Sgroup1",18,11286501,2,3,1,0,54612,40594,4228
1,3,101.38102784695495,51248,0,"Control","Sgroup2",18,-571668846,0,6,1,0,5461,25659,4228
1,3,104.70907856010867,1845,0,"Control","Sgroup2",18,-571668846,1,6,1,0,16384,26363,4228
1,3,126.43574069881518,5749,0,"Control","Sgroup2",18,-571668846,2,6,1,0,27306,30956,4228
1,3,138.10278469549468,54896,0,"Control","Sgroup2",18,-571668846,3,6,1,0,38228,33422,4228
1,3,144.03441249717002,17973,0,"Control","Sgroup2",18,-571668846,4,6,1,0,49151,34676,4228
1,3,174.65851633838955,21360,0,"Control","Sgroup2",18,-571668846,5,6,1,0,60073,41150,4228
4,2,100.93577843181647,1846,0,"T02","Sgroup1",19,11286501,0,3,1,0,10922,17568,65535
4,2,109.86340653535582,17974,0,"T02","Sgroup1",19,11286501,1,3,1,0,32767,20647,65535
4,2,137.89147988831033,5750,0,"T02","Sgroup1",19,11286501,2,3,1,0,54612,30315,65535
1,3,111.3199003848766,1847,0,"Control","Sgroup2",19,-571668846,0,6,1,0,5461,21150,65535
1,3,119.6966266696853,17975,0,"Control","Sgroup2",19,-571668846,1,6,1,0,16384,24039,65535
1,3,139.43098634065353,51250,0,"Control","Sgroup2",19,-571668846,2,6,1,0,27306,30846,65535
1,3,146.04935476567806,21362,0,"Control","Sgroup2",19,-571668846,3,6,1,0,38228,33128,65535
1,3,147.36246321032377,5751,0,"Control","Sgroup2",19,-571668846,4,6,1,0,49151,33581,65535
1,3,158.5238849898121,54898,0,"Control","Sgroup2",19,-571668846,5,6,1,0,60073,37431,65535
3,4,43.69481548562373,54873,0,"T01","Sgroup2",16,-1197865617,0,3,1,0,10922,9075,65535
3,4,57.256056146705916,21337,0,"T01","Sgroup2",16,-1197865617,1,3,1,0,32767,15658,65535
3,4,69.23251075390536,51225,0,"T01","Sgroup2",16,-1197865617,2,3,1,0,54612,21472,65535
5,5,62.402837521696476,54876,0,"T02","Sgroup2",16,-1197865617,0,3,1,0,10922,18156,65535
5,5,66.15349784921892,51228,0,"T02","Sgroup2",16,-1197865617,1,3,1,0,32767,19977,65535
5,5,95.3060146404045,21340,0,"T02","Sgroup2",16,-1197865617,2,3,1,0,54612,34129,65535
3,4,161.63308429552487,21339,0,"T01","Sgroup2",17,-1197865617,0,3,1,0,10922,896,65535
3,4,510.8897441702513,51227,0,"T01","Sgroup2",17,-1197865617,1,3,1,0,32767,27824,65535
3,4,546.0644479661912,54875,0,"T01","Sgroup2",17,-1197865617,2,3,1,0,54612,30536,65535
5,5,422.6473473700098,51230,0,"T02","Sgroup2",17,-1197865617,0,3,1,0,10922,21020,65535
5,5,497.2077579050637,21342,0,"T02","Sgroup2",17,-1197865617,1,3,1,0,32767,26769,65535
5,5,609.1766659120067,54878,0,"T02","Sgroup2",17,-1197865617,2,3,1,0,54612,35401,65535
3,4,-12.217945815410157,21361,0,"T01","Sgroup2",18,-1197865617,0,3,1,0,10922,1645,4228
3,4,58.5163383895555,54897,0,"T01","Sgroup2",18,-1197865617,1,3,1,0,32767,16598,4228
3,4,73.32276809297412,51249,0,"T01","Sgroup2",18,-1197865617,2,3,1,0,54612,19728,4228
5,5,53.34691721379519,54900,0,"T02","Sgroup2",18,-1197865617,0,3,1,0,10922,15505,4228
5,5,77.0583352199834,51252,0,"T02","Sgroup2",18,-1197865617,1,3,1,0,32767,20518,4228
5,5,172.45490906346689,21364,0,"T02","Sgroup2",18,-1197865617,2,3,1,0,54612,40684,4228
3,4,61.806656101426306,21363,0,"T01","Sgroup2",19,-1197865617,0,3,1,0,10922,4072,65535
3,4,110.86710436948155,54899,0,"T01","Sgroup2",19,-1197865617,1,3,1,0,32767,20994,65535
3,4,112.68583503131839,51251,0,"T01","Sgroup2",19,-1197865617,2,3,1,0,54612,21621,65535
5,5,109.50871632329635,51254,0,"T02","Sgroup2",19,-1197865617,0,3,1,0,10922,20525,65535
5,5,114.26307448494453,21366,0,"T02","Sgroup2",19,-1197865617,1,3,1,0,32767,22165,65535
5,5,125.58297486982116,54902,0,"T02","Sgroup2",19,-1197865617,2,3,1,0,54612,26069,65535
0,0,12.466983623877443,54909,0,"Control","Sgroup1",20,2081445078,0,6,1,0,5461,21453,15818
0,0,45.800316957210775,17976,0,"Control","Sgroup1",20,2081445078,1,6,1,0,16384,36518,15818
0,0,51.38480114708324,5752,0,"Control","Sgroup1",20,2081445078,2,6,1,0,27306,39042,15818
0,0,85.88785752018715,21373,0,"Control","Sgroup1",20,2081445078,3,6,1,0,38228,54636,15818
0,0,103.69783412572635,51261,0,"Control","Sgroup1",20,2081445078,4,6,1,0,49151,62685,15818
0,0,108.24088748019018,1848,0,"Control","Sgroup1",20,2081445078,5,6,1,0,60073,64738,15818
2,1,-31.58252207380575,5753,0,"T01","Sgroup1",20,11286501,0,3,1,0,10922,1544,15818
2,1,16.72326616859105,17977,0,"T01","Sgroup1",20,11286501,1,3,1,0,32767,23376,15818
2,1,57.58055995773904,1849,0,"T01","Sgroup1",20,11286501,2,3,1,0,54612,41842,15818
0,0,14.708323900083013,17978,0,"Control","Sgroup1",21,2081445078,0,6,1,0,5461,38284,31637
0,0,30.993887253792167,54911,0,"Control","Sgroup1",21,2081445078,1,6,1,0,16384,45645,31637
0,0,38.683872915251676,1850,0,"Control","Sgroup1",21,2081445078,2,6,1,0,27306,49120,31637
0,0,51.70930495811636,51263,0,"Control","Sgroup1",21,2081445078,3,6,1,0,38228,55007,31637
0,0,53.24881141045958,21375,0,"Control","Sgroup1",21,2081445078,4,6,1,0,49151,55703,31637
0,0,72.49264206474983,5754,0,"Control","Sgroup1",21,2081445078,5,6,1,0,60073,64400,31637
2,1,-33.514451739491356,5755,0,"T01","Sgroup1",21,11286501,0,3,1,0,10922,16489,31637
2,1,-33.17485472794506,17979,0,"T01","Sgroup1",21,11286501,1,3,1,0,32767,16643,31637
2,1,-27.250773526526302,1851,0,"T01","Sgroup1",21,11286501,2,3,1,0,54612,19320,31637
4,2,20.224888687646214,1852,0,"T02","Sgroup1",20,11286501,0,3,1,0,10922,24959,15818
4,2,20.821070107916384,17980,0,"T02","Sgroup1",20,11286501,1,3,1,0,32767,25228,15818
4,2,51.762131159912464,5756,0,"T02","Sgroup1",20,11286501,2,3,1,0,54612,39212,15818
1,3,14.232888083918194,1853,0,"Control","Sgroup2",20,-571668846,0,6,1,0,5461,22251,15818
1,3,17.123235982190025,17981,0,"Control","Sgroup2",20,-571668846,1,6,1,0,16384,23557,15818
1,3,18.715568636329333,54904,0,"Control","Sgroup2",20,-571668846,2,6,1,0,27306,24277,15818
1,3,25.9452116821372,21368,0,"Control","Sgroup2",20,-571668846,3,6,1,0,38228,27544,15818
1,3,26.85835031318391,51256,0,"Control","Sgroup2",20,-571668846,4,6,1,0,49151,27957,15818
1,3,39.053656327824314,5757,0,"Control","Sgroup2",20,-571668846,5,6,1,0,60073,33469,15818
4,2,-16.602520564485697,1854,0,"T02","Sgroup1",21,11286501,0,3,1,0,10922,24133,31637
4,2,35.635046411591574,17982,0,"T02","Sgroup1",21,11286501,1,3,1,0,32767,47742,31637
4,2,52.01116896837974,5758,0,"T02","Sgroup1",21,11286501,2,3,1,0,54612,55143,31637
1,3,-11.176514980001508,51258,0,"Control","Sgroup2",21,-571668846,0,6,1,0,5461,26585,31637
1,3,-3.9544185344502303,1855,0,"Control","Sgroup2",21,-571668846,1,6,1,0,16384,29849,31637
1,3,0.21885140744094786,54906,0,"Control","Sgroup2",21,-571668846,2,6,1,0,27306,31736,31637
1,3,11.123688778205418,21370,0,"Control","Sgroup2",21,-571668846,3,6,1,0,38228,36664,31637
1,3,29.356274998113353,17983,0,"Control","Sgroup2",21,-571668846,4,6,1,0,49151,44904,31637
1,3,50.11697230397706,5759,0,"Control","Sgroup2",21,-571668846,5,6,1,0,60073,54287,31637
0,0,9.848313334842654,54997,0,"Control","Sgroup1",22,2081445078,0,6,1,0,5461,41438,37135
0,0,15.908233340879935,18064,0,"Control","Sgroup1",22,2081445078,1,6,1,0,16384,44086,37135
